brand,carname,carimg,salevolume,price,manufacturer,carmodel,energytype,marketime,insure
小鹏汽车,小鹏G6,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/2bf01fc3dadb42deb7d1d761542df1fa~tplv-resize:640:0.png?psm=motor.rank.data,73,"[19.88, 17.68]",小鹏汽车,中型SUV,增程式,2026.03,5年或12万公里
红旗,红旗HS5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/ab8b7403cc8b4fb9a988e66dc53d5163~tplv-resize:640:0.png?psm=motor.rank.data,73,"[22.38, 18.68]",一汽红旗,中型SUV,汽油,2025.08,4年或10万公里
奥迪,奥迪Q5L,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/0eb7058e774841969c92d987e64c09f5~tplv-resize:640:0.png?psm=motor.rank.data,72,"[39.98, 30.98]",一汽奥迪,中型SUV,油电混合,2026.01,3年或10万公里
五菱汽车,缤果S,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/fe583d70163f47ab97f855da90ff055a~tplv-resize:640:0.png?psm=motor.rank.data,71,"[8.98, 6.68]",上汽通用五菱,小型车,纯电动,2026.03,4年或15万公里
长安,长安UNI-V,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/e3a74f3cd8964a92b00b027e06d4e8ba~tplv-resize:640:0.png?psm=motor.rank.data,70,"[12.39, 10.29]",长安汽车,紧凑型车,汽油,2025.08,3年或10万公里
长安凯程,睿行EM60,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f38ea2ae3e0840eeb762779f6a35c858~tplv-resize:640:0.png?psm=motor.rank.data,70,"[17.29, 6.69]",长安轻型车,微面,纯电动,2026.03,未知
深蓝汽车,深蓝S09,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/3ce8f40eea7644cdb35eb3fb3f1d6780~tplv-resize:640:0.png?psm=motor.rank.data,68,"[30.99, 23.99]",深蓝汽车,大型SUV,增程式,2026.03,5年或10万公里
奥迪,奥迪A6L,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/91eaac8446114757841144c12ddb8d37~tplv-resize:640:0.png?psm=motor.rank.data,67,"[55.89, 33.69]",一汽奥迪,中大型车,汽油,2026.03,3年或10万公里
长安欧尚,长安欧尚520,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/cd35f4ff09d84bc7bca2b49475cc1de6~tplv-resize:640:0.png?psm=motor.rank.data,66,"[16.68, 16.68]",长安汽车,紧凑型车,纯电动,2025.04,1年或12万公里
宝马,宝马X5,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/bf84f7f297c74b4ab69467bef101e7e1~tplv-resize:640:0.png?psm=motor.rank.data,66,"[74.8, 59.8]",华晨宝马,中大型SUV,48V轻混系统,2026.01,3年或10万公里
零跑汽车,零跑Lafa5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/eb3ed5d8c99f4ed390b03980847b91d8~tplv-resize:640:0.png?psm=motor.rank.data,65,"[12.18, 9.78]",零跑汽车,紧凑型车,纯电动,2025.11,6年或15万公里
长安凯程,长安之星5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/0b3e146ddb454d6dba723f184308d835~tplv-resize:640:0.png?psm=motor.rank.data,65,"[4.09, 3.89]",长安轻型车,微面,汽油,2022.07,未知
比亚迪,秦L DM,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/bd39ba753b9c4393b21bd28ad5603bed~tplv-resize:640:0.png?psm=motor.rank.data,64,"[15.38, 9.68]",比亚迪,中型车,插电式混合动力,2025.10,6年或15万公里
岚图,岚图梦想家 PHEV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/61732b2c7a5548e7bee29f8cd4f2a617~tplv-resize:640:0.png?psm=motor.rank.data,64,"[70.99, 30.99]",岚图汽车,中大型MPV,插电式混合动力,2026.04,5年或10万公里
丰田,亚洲龙,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/b47ec0be1ba940aa8e02b93784b6949e~tplv-resize:640:0.png?psm=motor.rank.data,64,"[25.68, 17.88]",一汽丰田,中型车,汽油,2026.04,3年或10万公里
小鹏汽车,小鹏G7,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/3aef2c200e9a450bb61b2b6eee2d1270~tplv-resize:640:0.png?psm=motor.rank.data,63,"[22.58, 19.58]",小鹏汽车,中型SUV,增程式,2026.01, 5年或12万公里
比亚迪,元PLUS,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/0a5f95e3492e4cf6b15953b57949fe48~tplv-resize:640:0.png?psm=motor.rank.data,63,"[14.78, 11.58]",比亚迪,紧凑型SUV,纯电动,2025.03,6年或15万公里
乐道,乐道L90,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/40549fef476943459332a10fcac57537~tplv-resize:640:0.png?psm=motor.rank.data,62,"[31.68, 26.58]",蔚来,大型SUV,纯电动,2026.01,4年或10万公里
捷途,捷途自由者,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/9bfd56c01ec44dd2bae8007f8f8f5683~tplv-resize:640:0.png?psm=motor.rank.data,62,"[15.49, 12.49]",奇瑞汽车,紧凑型SUV,汽油,2026.03,4年或10万公里
哈弗,哈弗猛龙PHEV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/213983851d424486ae8ad8908171174d~tplv-resize:640:0.png?psm=motor.rank.data,62,"[20.88, 16.58]",长城汽车,紧凑型SUV,插电式混合动力,2025.08,6年或15万公里
宝马,宝马X1,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/bb5e191acc9e4e7a8950d316b0b5f2f1~tplv-resize:640:0.png?psm=motor.rank.data,62,"[33.8, 25.8]",华晨宝马,紧凑型SUV,汽油,2026.01,3年或10万公里
五菱汽车,星光560,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/e9744622061547979e4d4ddd7f9f7734~tplv-resize:640:0.png?psm=motor.rank.data,61,"[7.58, 6.28]",上汽通用五菱,紧凑型SUV,汽油,2026.01,3年或10万公里
吉利银河,银河A7 PHEV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/b221b18c07534b408f168e58b3e160f0~tplv-resize:640:0.png?psm=motor.rank.data,61,"[12.58, 8.98]",吉利银河,中型车,插电式混合动力,2025.08,6年或15万公里
凯迪拉克,凯迪拉克XT5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/a7afef1b740b4f6d9baf0c3d88671967~tplv-resize:640:0.png?psm=motor.rank.data,61,"[45.99, 37.99]",上汽通用凯迪拉克,中型SUV,48V轻混系统,2025.09,3年不限公里
享界,享界S9T,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/613c0834a43548f8bd82888ada27be70~tplv-resize:640:0.png?psm=motor.rank.data,60,"[37.98, 30.98]",北汽新能源,中大型车,增程式,2025.09,4年或10万公里
奇瑞风云,风云T9,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/315abacc7fb847a583600f97014fde68~tplv-resize:640:0.png?psm=motor.rank.data,60,"[18.39, 13.29]",奇瑞汽车,中型SUV,插电式混合动力,2025.04,3年或10万公里
尚界,尚界H5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/9042984641d64c9d9b95205313970475~tplv-resize:640:0.png?psm=motor.rank.data,59,"[19.98, 15.98]",上汽集团,中型SUV,增程式,2025.09,4年或10万公里
奇瑞,瑞虎8L,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/2d834b105a0b46e8a815442a462d280c~tplv-resize:640:0.png?psm=motor.rank.data,59,"[17.49, 12.99]",奇瑞汽车,中型SUV,汽油,2025.06,3年或10万公里
领克,领克08 EM-P,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/03554e383d9e415eb339bb2c931c529a~tplv-resize:640:0.png?psm=motor.rank.data,58,"[22.88, 17.58]",领克,中型SUV,插电式混合动力,2025.09,5年或10万公里
北京越野,北京越野BJ30,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/77f1adf604f94599a88fd75e4de1e456~tplv-resize:640:0.png?psm=motor.rank.data,58,"[13.69, 9.99]",北京汽车,紧凑型SUV,汽油,2025.09,5年或15万公里
日产,天籁,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/c2bf4927aec74d8992f0676817dedb63~tplv-resize:640:0.png?psm=motor.rank.data,58,"[23.98, 13.99]",东风日产,中型车,汽油,2025.11,3年或10万公里
丰田,RAV4荣放,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/e8651090ef4344d1be51b524ff1904bf~tplv-resize:640:0.png?psm=motor.rank.data,58,"[23.88, 16.98]",一汽丰田,紧凑型SUV,汽油,2025.11,3年或10万公里
魏牌,高山,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/d0b5dcdb6a9d40c88c3fb35b7499079c~tplv-resize:640:0.png?psm=motor.rank.data,57,"[35.38, 28.58]",长城汽车,中大型MPV,插电式混合动力,2025.10,6年或15万公里
五菱汽车,五菱宏光V,https://p3-dcd.byteimg.com/motor-mis-img/7fd71a5d85ae9d488214be132d66f555~tplv-resize:640:0.png?psm=motor.rank.data,57,"[5.28, 4.48]",上汽通用五菱,微面,汽油,2022.07,未知
长安,逸动EV,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/d7cb99338fc54329b5902e25b6d44c17~tplv-resize:640:0.png?psm=motor.rank.data,57,"[14.99, 14.99]",长安汽车,紧凑型车,纯电动,2024.01,1年或12万公里
捷途,捷途旅行者,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/092556c4041e4aa5b62e6990c98f0ffa~tplv-resize:640:0.png?psm=motor.rank.data,56,"[23.99, 13.99]",奇瑞汽车,紧凑型SUV,汽油,2025.11,4年或10万公里
日产,奇骏,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/cc727a5a167140a4a3eae546dfafb251~tplv-resize:640:0.png?psm=motor.rank.data,56,"[26.29, 16.08]",东风日产,紧凑型SUV,汽油,2025.07,3年或10万公里
哈弗,哈弗H6L,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/e69eda2a9bae48bda425b3e6c9d2bbd5~tplv-resize:640:0.png?psm=motor.rank.data,55,"[14.19, 11.79]",长城汽车,中型SUV,汽油,2025.11,3年或10万公里
日产,逍客,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/b0ba10f07d0747ab9af74e9bac6acaf9~tplv-resize:640:0.png?psm=motor.rank.data,55,"[17.49, 12.59]",东风日产,紧凑型SUV,汽油,2025.07,3年或10万公里
岚图,岚图知音,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/7b6d69201bba4b599a67688aef8b4e87~tplv-resize:640:0.png?psm=motor.rank.data,54,"[24.29, 19.69]",岚图汽车,中型SUV,纯电动,2025.08,5年或10万公里
长安启源,长安Lumin,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/5f42a6e07fd54fd8b6a02eb1e44bc218~tplv-resize:640:0.png?psm=motor.rank.data,54,"[6.99, 3.79]",长安启源,微型车,纯电动,2026.01,3年或12万公里
吉利汽车,缤越,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/1546bce3c7764e6b9a895274b29a019f~tplv-resize:640:0.png?psm=motor.rank.data,54,"[9.78, 6.68]",吉利汽车,小型SUV,汽油,2024.07,4年或10万公里
坦克,坦克300,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/c165012de7a54454aec3825533f6e1c3~tplv-resize:640:0.png?psm=motor.rank.data,53,"[23.48, 19.98]",长城汽车,紧凑型SUV,汽油,2025.03,5年或15万公里
福特,蒙迪欧,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f36400509ecb4bf49b2732849dbd15c6~tplv-resize:640:0.png?psm=motor.rank.data,53,"[22.98, 14.98]",长安福特,中型车,汽油,2025.12,3年或10万公里
乐道,乐道L60,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/f90673c17b5b41478cea7e8308ca1d05~tplv-resize:640:0.png?psm=motor.rank.data,52,"[25.59, 20.69]",蔚来,中型SUV,纯电动,2026.01,4年或10万公里
理想汽车,理想L8,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/26a1440a232c4a71bd83ed12139bd2f4~tplv-resize:640:0.png?psm=motor.rank.data,52,"[37.98, 32.18]",理想汽车,中大型SUV,增程式,2025.05,5年或10万公里
理想汽车,理想i8,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/bd586b34b6c34a4e9b8db8fa1f061fe5~tplv-resize:640:0.png?psm=motor.rank.data,51,"[33.98, 33.98]",理想汽车,中大型SUV,纯电动,2025.08,5年或10万公里
沃尔沃,沃尔沃XC60,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/3e80f01f2cf448f9ac80f28a621be7f5~tplv-resize:640:0.png?psm=motor.rank.data,51,"[47.49, 39.69]",沃尔沃亚太,中型SUV,48V轻混系统,2025.06,3年不限公里
本田,本田CR-V,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/541410e4d8134f54ab910e4d8fc59005~tplv-resize:640:0.png?psm=motor.rank.data,51,"[24.99, 18.59]",东风本田,紧凑型SUV,汽油,2025.09,3年或10万公里
北京越野,北京越野BJ40,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/3561062b4f79479993a89f4b215fbaa5~tplv-resize:640:0.png?psm=motor.rank.data,51,"[17.89, 14.58]",北京汽车,紧凑型SUV,汽油,2025.07,5年或15万公里
iCAR,iCAR V27,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/c08399c05527410ebfb85a391d275c65~tplv-resize:640:0.png?psm=motor.rank.data,50,"[19.68, 16.98]",奇瑞新能源,中大型SUV,增程式,2026.03,5年或12万公里
智己汽车,智己LS6,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/4dda84ada8c540bc86aa3324ecc3aa88~tplv-resize:640:0.png?psm=motor.rank.data,50,"[28.49, 21.29]",智己汽车,中大型SUV,增程式,2025.09,5年或15万公里
大众,宝来,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/6569140387014329aaee5c92ae4a3fa1~tplv-resize:640:0.png?psm=motor.rank.data,50,"[14.39, 8.29]",一汽-大众,紧凑型车,汽油,2025.11,3年或10万公里
本田,雅阁,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/8fb97d323f40418e817aacb90ae8f644~tplv-resize:640:0.png?psm=motor.rank.data,50,"[23.88, 17.98]",广汽本田,中型车,汽油,2025.03,3年或10万公里
奥迪,奥迪A5L Sportback,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/298009e2bba84aab9c2ee007364e03ef~tplv-resize:640:0.png?psm=motor.rank.data,49,"[39.99, 27.99]",上汽奥迪,中型车,汽油,2025.08,3年或10万公里
小鹏汽车,小鹏X9,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/7236bcb43a8e4434ab243e8d98ca165f~tplv-resize:640:0.png?psm=motor.rank.data,49,"[36.98, 30.98]",小鹏汽车,中大型MPV,增程式,2025.11,5年或12万公里
极氪,ZEEKR 001,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/750b7836d2fa4303bb1831c88b379ddd~tplv-resize:640:0.png?psm=motor.rank.data,49,"[36.5, 26.98]",极氪,中大型车,纯电动,2025.10,4年或10万公里
坦克,坦克400 Hi4-T,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/4b3bca0e7a1841399b33a401c956b54f~tplv-resize:640:0.png?psm=motor.rank.data,48,"[29.98, 28.58]",长城汽车,中大型SUV,插电式混合动力,2025.11,5年或15万公里
深蓝汽车,深蓝L07,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/149288d6e51d457482c6cfd53fc63118~tplv-resize:640:0.png?psm=motor.rank.data,48,"[17.09, 14.59]",深蓝汽车,中型车,增程式,2025.08,3年或12万公里
理想汽车,理想L7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/a783a546a20d4a7c89202df18dc1fee4~tplv-resize:640:0.png?psm=motor.rank.data,48,"[35.98, 30.18]",理想汽车,中大型SUV,增程式,2025.05,5年或10万公里
腾势,腾势D9 DM,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/257a11ae6dd04cf7804d49fe09dc826f~tplv-resize:640:0.png?psm=motor.rank.data,48,"[45.98, 30.98]",腾势汽车,中大型MPV,插电式混合动力,2025.08,6年或15万公里
比亚迪,海豹05DM,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/6df1594168fd4c91a5a246a6371ab175~tplv-resize:640:0.png?psm=motor.rank.data,47,"[10.38, 7.98]",比亚迪,紧凑型车,插电式混合动力,2025.10,6年或15万公里
ARCFOX极狐,极狐 阿尔法S5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/5dbe7533a7384d43aff84fc56d4fde0d~tplv-resize:640:0.png?psm=motor.rank.data,47,"[17.78, 10.48]",北汽新能源,中型车,增程式,2026.03,3年或12万公里
奇瑞,瑞虎8 PLUS,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/d52b60d7b945445e9ab165c869b610ce~tplv-resize:640:0.png?psm=motor.rank.data,46,"[15.99, 10.99]",奇瑞汽车,中型SUV,汽油,2024.09,3年或10万公里
北京越野,北京越野BJ40增程,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/2756377bef83471397913c7e726b217a~tplv-resize:640:0.png?psm=motor.rank.data,45,"[27.98, 17.98]",北京汽车,紧凑型SUV,增程式,2026.01,5年或15万公里
丰田,赛那,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/0c4126f4e19f4486ab824f4c0abb7a95~tplv-resize:640:0.png?psm=motor.rank.data,45,"[39.38, 29.98]",广汽丰田,中大型MPV,油电混合,2025.09,3年或10万公里
岚图,岚图FREE,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/131c546b47344d22a7cbc915b7186838~tplv-resize:640:0.png?psm=motor.rank.data,45,"[27.99, 21.99]",岚图汽车,中大型SUV,增程式,2025.07,5年或10万公里
广汽传祺,传祺GS3,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/6fbce6a5eb654901a4a685072d0186b6~tplv-resize:640:0.png?psm=motor.rank.data,44,"[9.98, 7.98]",广汽传祺,小型SUV,汽油,2025.10,3年或10万公里
奇瑞,瑞虎7,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/01231c487de2420c97dcc2aa19f8acc7~tplv-resize:640:0.png?psm=motor.rank.data,44,"[9.79, 7.49]",奇瑞汽车,紧凑型SUV,汽油,2026.04,3年或10万公里
福特,锐界,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/a628c6b405fa45d7b3c8605947e6d2f3~tplv-resize:640:0.png?psm=motor.rank.data,44,"[30.98, 22.68]",长安福特,中型SUV,汽油,2025.09,3年或10万公里
哈弗,哈弗猛龙燃油版,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/a474d8adaa8e4739962644ed543745d5~tplv-resize:640:0.png?psm=motor.rank.data,43,"[16.69, 15.69]",长城汽车,紧凑型SUV,汽油,2025.05,3年或10万公里
阿维塔,阿维塔 11,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/417b54c9b14c4aa1af1ece114bf1f95b~tplv-resize:640:0.png?psm=motor.rank.data,43,"[42.99, 28.99]",阿维塔科技,中大型SUV,增程式,2025.04,5年或12万公里
领克,领克10 EM-P,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/c67bb456d8f8427d8f2525a82b3bd63e~tplv-resize:640:0.png?psm=motor.rank.data,42,"[21.18, 17.58]",领克,中大型车,插电式混合动力,2025.12,5年或10万公里
捷途山海,捷途山海L7 PLUS,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/826721d8597840aebaee8dd053b8c655~tplv-resize:640:0.png?psm=motor.rank.data,42,"[16.59, 11.99]",奇瑞汽车,中型SUV,插电式混合动力,2025.08,4年或10万公里
林肯,林肯Z,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/f2674c8001064a70bf31f29b0e705276~tplv-resize:640:0.png?psm=motor.rank.data,42,"[36.58, 23.58]",长安林肯,中型车,汽油,2024.09,5年或14万公里
欧拉,欧拉好猫,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/538ddbd6b2164b8ea6ef186f0b9d41a1~tplv-resize:640:0.png?psm=motor.rank.data,42,"[10.38, 8.38]",长城汽车,小型车,纯电动,2025.06,4年或15万公里
智界,智界R7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f35de5640ec447e294dd0fc4962fa344~tplv-resize:640:0.png?psm=motor.rank.data,41,"[31.98, 24.98]",奇瑞汽车,中大型SUV,纯电动,2025.08,4年或10万公里
凯迪拉克,凯迪拉克CT5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/b02f0aab2a354982a67d5e16c598eeed~tplv-resize:640:0.png?psm=motor.rank.data,41,"[32.09, 28.99]",上汽通用凯迪拉克,中型车,汽油,2025.06,3年不限公里
吉利银河,熊猫,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/78ca006700884c30ad75d407f626e606~tplv-resize:640:0.png?psm=motor.rank.data,40,"[5.39, 4.69]",吉利银河,微型车,纯电动,2025.04,3年或12万公里
奇瑞,瑞虎8 PRO,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/e0361ae8afc44ce596ab10e90db8a2ce~tplv-resize:640:0.png?psm=motor.rank.data,40,"[15.39, 11.99]",奇瑞汽车,中型SUV,汽油,2024.09,3年或10万公里
东风奕派,eπ007,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/5c8bba8dfcbf42aa8bc0803416b2af28~tplv-resize:640:0.png?psm=motor.rank.data,39,"[15.49, 11.59]",东风乘用车,中大型车,纯电动,2026.03,3年或10万公里
蔚来,蔚来ET5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/021a6d4c02a74d718f7806e6c7239461~tplv-resize:640:0.png?psm=motor.rank.data,39,"[31.6, 29.8]",蔚来,中型车,纯电动,2026.04,3年或12万公里
捷途,捷途大圣,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/79685800b8cb405da143027e68155f26~tplv-resize:640:0.png?psm=motor.rank.data,39,"[12.79, 6.99]",奇瑞汽车,紧凑型SUV,汽油,2025.10,4年或10万公里
岚图,岚图泰山,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/5f56f8901e384ee0912c7e927cc0e4b7~tplv-resize:640:0.png?psm=motor.rank.data,38,"[50.99, 37.99]",岚图汽车,大型SUV,插电式混合动力,2025.11,5年或10万公里
五菱汽车,星光730 EV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/1d331ff95a23429cb9eeee832389b76d~tplv-resize:640:0.png?psm=motor.rank.data,37,"[10.98, 10.98]",上汽通用五菱,紧凑型MPV,纯电动,2025.11,6年或15万公里
奇瑞风云,风云A9L,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/e958401ee7684f5bbf5d5a1de1c905d1~tplv-resize:640:0.png?psm=motor.rank.data,37,"[23.69, 14.99]",奇瑞汽车,中大型车,插电式混合动力,2025.07,3年或10万公里
丰田,卡罗拉,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/ba722f1719804375b600d5c5a8de0640~tplv-resize:640:0.png?psm=motor.rank.data,37,"[15.58, 11.68]",一汽丰田,紧凑型车,汽油,2025.12,3年或10万公里
比亚迪,唐DM,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/db15adf4a0ab478589e5ab61807df13c~tplv-resize:640:0.png?psm=motor.rank.data,37,"[21.98, 17.98]",比亚迪,中型SUV,插电式混合动力,2025.09,6年或15万公里
AITO,问界M5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/284dc9ac306147368522b76dda294d23~tplv-resize:640:0.png?psm=motor.rank.data,36,"[24.98, 22.98]",赛力斯汽车,中型SUV,增程式,2025.03,4年或10万公里
长安,逸动PHEV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/d05f50a76bf7467db13fcaa1abbd229d~tplv-resize:640:0.png?psm=motor.rank.data,36,"[9.99, 8.49]",长安汽车,紧凑型车,插电式混合动力,2025.03,3年或12万公里
长安凯程,欧诺S,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/4bf5bc010a754e178c69005f1a95ce0c~tplv-resize:640:0.png?psm=motor.rank.data,36,"[5.44, 4.69]",长安轻型车,微面,汽油,2025.03,未知
ARCFOX极狐,极狐 阿尔法T5,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/edf42ae3ba794dd7af1f220f80edfc80~tplv-resize:640:0.png?psm=motor.rank.data,35,"[15.88, 11.38]",北汽新能源,中型SUV,纯电动,2025.10,3年或12万公里
长安跨越,跨越星V5,https://p3-dcd.byteimg.com/motor-mis-img/432730cdad07cc2fea94159b05f2f19f~tplv-resize:640:0.png?psm=motor.rank.data,35,"[6.58, 4.98]",长安跨越,微面,压缩天然气(CNG),2022.12,3年或10万公里
丰田,皇冠陆放,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/0bcfc8eba77b4c61895a20e86c196bd7~tplv-resize:640:0.png?psm=motor.rank.data,35,"[33.28, 28.48]",一汽丰田,中型SUV,油电混合,2025.10,3年或10万公里
小鹏汽车,小鹏P7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/7d0261ff50644213b56f6982fdacab0c~tplv-resize:640:0.png?psm=motor.rank.data,35,"[30.18, 20.38]",小鹏汽车,中大型车,纯电动,2026.03,5年或12万公里
广汽传祺,传祺M8,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/5a913414a6d54a39993a111924b34394~tplv-resize:640:0.png?psm=motor.rank.data,35,"[23.98, 18.98]",广汽传祺,中大型MPV,汽油,2026.04,3年或10万公里
捷途,捷途X70L,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/a03c63534f85409da8219cd30fdf3544~tplv-resize:640:0.png?psm=motor.rank.data,34,"[14.99, 11.59]",奇瑞汽车,中型SUV,汽油,2025.09,4年或10万公里
吉利汽车,豪越L,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/5827eb09d0594155a0ce1c4fb1085459~tplv-resize:640:0.png?psm=motor.rank.data,34,"[15.39, 9.99]",吉利汽车,中型SUV,汽油,2025.11,4年或10万公里
比亚迪,汉EV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/fbd454e1b6ae4c86b1468468f3372b9d~tplv-resize:640:0.png?psm=motor.rank.data,34,"[23.58, 17.98]",比亚迪,中大型车,纯电动,2025.02,6年或15万公里
别克,君越,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/8900f768debc40cbbeb15a500a4fee0a~tplv-resize:640:0.png?psm=motor.rank.data,34,"[23.99, 20.99]",上汽通用别克,中型车,汽油,2025.09,3年或10万公里
吉利银河,银河星耀6,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/6f6a872539c44fa581f72589e311f1dd~tplv-resize:640:0.png?psm=motor.rank.data,33,"[10.58, 7.48]",吉利银河,紧凑型车,插电式混合动力,2025.10,6年或15万公里
方程豹,豹5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/09add52577864491a78bf670ffcbaa26~tplv-resize:640:0.png?psm=motor.rank.data,33,"[32.98, 23.98]",方程豹,中型SUV,插电式混合动力,2025.02,6年或15万公里
马自达,马自达CX-5,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/cd0afa2cba3f4fba8cfdac2c4417a60b~tplv-resize:640:0.png?psm=motor.rank.data,33,"[15.38, 12.58]",长安马自达,紧凑型SUV,汽油,2025.06,3年或10万公里
鑫源汽车,鑫源E3,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/64105de293c34bee9474869751422cb9~tplv-resize:640:0.png?psm=motor.rank.data,32,"[14.58, 8.18]",鑫源汽车新能源,微面,纯电动,2025.03,未知
理想汽车,理想L9,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/8c77d1f9ed594a4ba0be695337758a21~tplv-resize:640:0.png?psm=motor.rank.data,32,"[43.98, 40.98]",理想汽车,大型SUV,增程式,2025.05,5年或10万公里
